Time Van Vbn Vcn VR
0.0010900000000000022 43.939852314321044 -109.30243461731312 65.362582302990361 7.9206556868882672e-08
0.0011000000000000022 44.319707928505721 -109.34828563293732 65.028577704429878 7.8801809522133226e-08
0.0011100000000000023 44.698933661538838 -109.39258256737966 64.693648905839098 7.8395941738307329e-08
0.0011200000000000023 45.077524123783292 -109.43532479108268 64.357800667297624 7.7988959734653918e-08
0.0011300000000000023 45.455473934630618 -109.47651169658472 64.021037761952343 7.7580869728421931e-08
0.0011400000000000023 45.832777722577383 -109.51614269852874 63.683364975949587 7.7171677492771096e-08
0.0011500000000000024 46.209430125301623 -109.55421723367041 63.344787108367008 7.6761387024504302e-08
0.0011600000000000024 46.58542578973897 -109.59073476088639 63.00530897114561 7.6350006317227326e-08
0.0011700000000000024 46.960759372158748 -109.62569476118176 62.664935389021181 7.5937540700010686e-08
0.0011800000000000024 47.33542553823996 -109.6590967376975 62.323671199455688 7.5523996390103321e-08
0.0011900000000000025 47.709418963147073 -109.6909402157176 61.981521252568648 7.5109378272486538e-08
0.0012000000000000025 48.082734331605657 -109.72122474267574 61.638490411068233 7.4693692564409275e-08
0.0012100000000000025 48.455366337978006 -109.74994988816179 61.294583550181926 7.4276945039031261e-08
0.0012200000000000025 48.827309686338481 -109.77711524392785 60.949805557587474 7.3859141913601434e-08
0.0012300000000000026 49.198559090548805 -109.80272042389404 60.604161333343328 7.344028984945794e-08
0.0012400000000000026 49.569109274333179 -109.82676506415415 60.257655789819061 7.302039284340367e-08
0.0012500000000000026 49.938954971353283 -109.84924882298054 59.910293851625326 7.2599458889044399e-08
0.0012600000000000027 50.308090925283096 -109.87017138082928 59.562080455544205 7.2177492871361437e-08
0.0012700000000000027 50.676511889883642 -109.88953244034448 59.21302055045885 7.1754501007603722e-08
0.0012800000000000027 51.044212629077506 -109.90733172636264 58.863119097283146 7.13304899591094e-08
0.0012900000000000027 51.41118791702327 -109.92356898591652 58.51238106889123 7.0905464166770571e-08
0.0013000000000000028 51.777432538189814 -109.93824398823871 58.16081145004685 7.0479431624193012e-08
0.0013100000000000028 52.142941287430361 -109.95135652476493 57.80841523733254 7.0052396772268821e-08
0.0013200000000000028 52.507708970056527 -109.96290640913701 57.455197439078447 6.9624366272336147e-08
0.0013300000000000028 52.871730401912146 -109.97289347720556 57.101163075291353 6.9195346341643926e-08
0.0013400000000000029 53.235000409446897 -109.98131758703224 56.746317177583293 6.8765343197441098e-08
0.0013500000000000029 53.597513829789875 -109.98817861889174 56.390664789099802 6.8334362612887389e-08
0.0013600000000000029 53.959265510822945 -109.99347647527367 56.034210964448604 6.7902410805231739e-08
0.0013700000000000029 54.320250311254 -109.99721108088376 55.676960769627655 6.7469494879901504e-08
0.001380000000000003 54.680463100689963 -109.99938238264495 55.318919281952873 6.7035618833699573e-08
0.001390000000000003 55.040034337084748 -110.00026055690601 54.960226219841147 0.016507058183577783
0.001400000000000003 55.398552179937099 -109.9990349733921 54.600482793474995 0.016614581279469576
0.001410000000000003 55.756418264112959 -109.99651626732654 54.240098003233662 0.016721908906447425
0.0014200000000000031 56.113491926168159 -109.99243426728691 53.878942341139016 0.016828998878082757
0.0014300000000000031 56.469768091295578 -109.98678903128753 53.51702094001233 0.016935849672378822
0.0014400000000000031 56.825241696022289 -109.97958063955966 53.15433894355786 0.017042459770763685
0.0014500000000000032 57.179907688281531 -109.97080919455053 52.790901506289657 0.017148827658076016
0.0014600000000000032 57.533761027484495 -109.96047482092177 52.426713793458056 0.017254951822579301
0.0014700000000000032 57.886796684591978 -109.94857766554773 52.061780980976643 0.017360830756032897
0.0014800000000000032 58.239009642185835 -109.93511789751328 51.696108255348506 0.017466462953649398
0.0014900000000000033 58.59039489454031 -109.92009570811156 51.329700813592396 0.01757184691416569
0.0015000000000000033 58.940947447693198 -109.90351131084111 50.962563863169187 0.017676981139842951
0.0015100000000000033 59.290662319516755 -109.88536494140291 50.594702621907601 0.017781864136495074
0.0015200000000000033 59.639534539788556 -109.86565685769709 50.226122317930077 0.017886494413488663
0.0015300000000000034 59.987559150262129 -109.84438733981911 49.856828189578621 0.017990870483799881
0.0015400000000000034 60.33473120473738 -109.82155669005586 49.486825485340262 0.018094990864028659
0.0015500000000000034 60.681045769130975 -109.7971652328815 49.116119463772435 0.018198854074398696
0.0015600000000000034 61.026497921546365 -109.77121331495253 48.74471539342818 0.018302458638729036
0.0015700000000000035 61.371082752343824 -109.7437013051032 48.372618552781525 0.018405803084647232
0.0015800000000000035 61.714795364210161 -109.71462959434008 47.999834230152175 0.018508885943361975
0.0015900000000000035 62.057630872228344 -109.6839985958365 47.626367723630565 0.018611705749805196
0.0016000000000000035 62.399584403946932 -109.65180874492674 47.252224341002361 0.01871426104273155
0.0016100000000000036 62.740651099449337 -109.6180604990999 46.877409399673205 0.018816550364590512
0.0016200000000000036 63.080826111422851 -109.58275433799319 46.501928226593137 0.018918572261611644
0.0016300000000000036 63.420104605227564 -109.54589076338534 46.125786158180659 0.019020325283861439
0.0016400000000000037 63.758481758965132 -109.50747029918931 45.748988540247211 0.019121807985143846
0.0016500000000000037 64.095952763547146 -109.467493491445 45.371540727921015 0.019223018923256063
0.0016600000000000037 64.43251282276367 -109.42596090831127 44.993448085570876 0.019323956659718533
0.0016700000000000037 64.768157153351268 -109.38287314005811 44.614715986730218 0.019424619759945472
0.0016800000000000038 65.102880985061063 -109.33823079905805 44.235349814020509 0.019525006793330135
0.0016900000000000038 65.436679560726489 -109.2920345197776 43.855354959074731 0.019625116333173764
0.0017000000000000038 65.769548136330911 -109.24428495876811 43.474736822460919 0.019724946956671374
0.0017100000000000038 66.101481981075096 -109.19498279465654 43.09350081360531 0.019824497244997019
0.0017200000000000039 66.432476377444331 -109.14412872813583 42.71165235071544 0.019923765783360636
0.0017300000000000039 66.762526621275612 -109.09172348195474 42.329196860703249 0.020022751160894359
0.0017400000000000039 67.091628021824391 -109.03776780090789 41.94613977910771 0.020121451970823045
0.0017500000000000039 67.419775901831315 -108.98226245182491 41.562486550017908 0.020219866810379017
0.001760000000000004 67.746965597588641 -108.92520822355966 41.178242625995502 0.020317994280844687
0.001770000000000004 68.073192459006549 -108.86660592697905 40.793413467997077 0.020415832987666249
0.001780000000000004 68.398451849679276 -108.80645639495141 40.408004545296833 0.02051338154029736
0.001790000000000004 68.722739146950843 -108.74476048233471 40.022021335408709 0.020610638552383875
0.0018000000000000041 69.046049741981008 -108.68151906596449 39.635469324008398 0.02070760264166438
0.0018100000000000041 69.368379039810534 -108.61673304464118 39.248354004855699 0.020804272430041237
0.0018200000000000041 69.689722459426633 -108.55040333911762 38.860680879716178 0.020900646543722701
0.0018300000000000041 70.010075433828021 -108.48253089208573 38.47245545828298 0.020996723612924484
0.0018400000000000042 70.32943341008982 -108.41311666816318 38.083683258098759 0.021092502272210822
0.0018500000000000042 70.647791849428273 -108.3421616538798 37.694369804477049 0.021187981160338154
0.0018600000000000042 70.965146227265308 -108.26966685766335 37.30452063042366 0.021283158920383016
0.0018700000000000043 71.281492033292722 -108.19563330982538 36.914141276558389 0.021378034199571516
0.0018800000000000043 71.596824771536376 -108.12006206254645 36.523237291035926 0.021472605649620391
0.0018900000000000043 71.911139960420087 -108.04295418986129 36.13181422946716 0.021566871926410158
0.0019000000000000043 72.224433132829262 -107.96431078764346 35.739877654840292 0.021660831690198279
0.0019100000000000044 72.536699836174449 -107.88413297358977 35.347433137441485 0.021754483605604946
0.0019200000000000044 72.847935632454593 -107.80242188720439 34.954486254776072 0.021847826341669929
0.0019300000000000044 73.158136098320128 -107.71917868978279 34.561042591489084 0.021940858571781519
0.0019400000000000044 73.467296825135776 -107.63440456439504 34.167107739285782 0.022033578973690737
0.0019500000000000045 73.775413419043289 -107.54810071586908 33.772687296852425 0.022125986229696082
0.0019600000000000043 74.082481501023835 -107.46026837077366 33.3777868697766 0.02221807902644457
0.0019700000000000043 74.388496706960325 -107.37090877740084 32.982412070467412 0.022309856055116484
0.0019800000000000043 74.69345468769923 -107.28002320574822 32.586568518075936 0.022401316011354311
0.0019900000000000044 74.997351109112699 -107.18761294750095 32.190261838415339 0.022492457595291171
0.0020000000000000044 75.300181652159864 -107.09367931601332 31.793497663880657 0.022583279511636078
0.0020100000000000044 75.601942012948399 -106.9982236462902 31.396281633369096 0.022673780469588678
0.0020200000000000044 75.902627902795629 -106.90124729496794 30.998619392199725 0.022763959182910298
0.0020300000000000045 76.202235048289509 -106.80275164029516 30.600516592033145 0.022853814370009218
0.0020400000000000045 76.500759191349317 -106.70273808211309 30.201978890791388 0.022943344753826977
0.0020500000000000045 76.798196089286122 -106.60120804183579 29.803011952577418 0.023032549061909435
0.0020600000000000045 77.094541514863323 -106.49816296242989 29.403621447594396 0.023121426026492031
0.0020700000000000046 77.389791256356418 -106.39360430839405 29.003813052065556 0.023209974384428733
0.0020800000000000046 77.68394111761306 -106.28753356573816 28.60359244815314 0.02329819287724888
0.0020900000000000046 77.976986918112587 -106.1799522419623 28.202965323877834 0.023386080251199814
0.0021000000000000046 78.268924493025537 -106.07086186603522 27.801937373037909 0.023473635257161618
0.0021100000000000047 78.559749693272778 -105.96026398837256 27.400514295128144 0.023560856650817641
0.0021200000000000047 78.849458385584441 -105.84816018081506 26.998701795259056 0.023647743192540815
0.0021300000000000047 79.138046452558768 -105.73455203660592 26.596505584075729 0.023734293647521554
0.0021400000000000047 79.425509792720504 -105.61944117036833 26.193931377676499 0.023820506785611428
0.0021500000000000048 79.711844320579317 -105.50282921808252 25.790984897531988 0.023906381381593178
0.0021600000000000048 79.997045966687736 -105.38471783706247 25.387671870403654 0.023991916214967546
0.0021700000000000048 80.281110677699075 -105.26510870593233 24.983998028262246 0.024077110070123808
0.0021800000000000049 80.564034416425031 -105.1440035246026 24.57996910820664 0.024161961736240301
0.0021900000000000049 80.845813161892991 -105.02140401424597 24.175590852382168 0.024246470007398102
0.0022000000000000049 81.126442909403323 -104.89731191727284 23.770869007898838 0.024330633682538405
0.0022100000000000049 81.405919670586087 -104.77172899730665 23.365809326749957 0.024414451565533568
0.002220000000000005 81.684239473457893 -104.6446570391586 22.960417565730204 0.024497922465116062
0.002230000000000005 81.961398362478292 -104.51609784880256 22.554699486353883 0.024581045195020579
0.002240000000000005 82.237392398605962 -104.38605325334912 22.148660854772871 0.024663818573827712
0.002250000000000005 82.512217659354747 -104.25452510101988 21.742307441694933 0.024746241425191329
0.0022600000000000051 82.78587023884937 -104.12151526112102 21.335645022301524 0.024828312577710676
0.0022700000000000051 83.05834624788092 -103.98702562401678 20.928679376165842 0.024910030864930377
0.0022800000000000051 83.329641813962226 -103.85105810110257 20.521416287170432 0.024991395125496751
0.0022900000000000051 83.59975308138273 -103.71361462477789 20.113861543425326 0.025072404202973075
0.0023000000000000052 83.868676211263477 -103.57469714841875 19.706020937185599 0.025153056946138008
0.0023100000000000052 84.136407381611477 -103.43430764635002 19.297900264768916 0.025233352208630322
0.0023200000000000052 84.402942787374201 -103.29244811381719 18.889505326473454 0.025313288849375226
0.0023300000000000052 84.668278640493583 -103.14912056695835 18.480841926495344 0.025392865732257519
0.0023400000000000053 84.932411169959778 -103.00432704277507 18.071915872845977 0.025472081726292117
0.0023500000000000053 85.195336621864925 -102.85806959910391 17.662732977269766 0.025550935705680899
0.0023600000000000053 85.457051259456335 -102.71035031458689 17.253299055161435 0.025629426549684808
0.0023700000000000053 85.717551363189699 -102.56117128864199 16.843619925483235 0.025707553142837014
0.0023800000000000054 85.976833230781963 -102.41053464143337 16.433701410682442 0.025785314374772383
0.0023900000000000054 86.234893177263828 -102.25844251384123 16.023549336608518 0.025862709140255902
0.0024000000000000054 86.491727535032268 -102.10489706743137 15.613169532430309 0.025939736339438468
0.0024100000000000055 86.747332653902532 -101.94990048442446 15.202567830553249 0.026016394877515836
0.0024200000000000055 87.00170490116011 -101.79345496766501 14.791750066536324 0.026092683665083882
0.0024300000000000055 87.254840661612263 -101.63556274059013 14.380722079009324 0.026168601617825971
0.0024400000000000055 87.506736337639637 -101.47622604719785 13.969489709589826 0.026244147656825589
0.0024500000000000056 87.75738834924698 -101.31544715201525 13.558058802799966 0.026319320708381611
0.0024600000000000056 88.00679313411446 -101.15322834006636 13.146435205983689 0.026394119704121977
0.0024700000000000056 88.254947147647982 -100.98957191683958 12.734624769223476 0.026468543581046333
0.0024800000000000056 88.501846863029755 -100.8244802082549 12.322633345257081 0.026542591281327077
0.0024900000000000057 88.747488771268294 -100.65795556063091 11.910466789394651 0.026616261752693049
0.0025000000000000057 88.991869381248364 -100.49000034065151 11.498130959435294 0.02668955394803163
0.0025100000000000057 89.234985219780555 -100.32061693533213 11.085631715583784 0.026762466825729803
0.0025200000000000057 89.476832831650654 -100.14980775198585 10.672974920367498 0.02683499934951783
0.0025300000000000058 89.717408779668773 -99.977575218189287 10.260166438552911 0.026907150488582943
0.0025400000000000058 89.956709644718188 -99.803921781748016 9.8472121370623391 0.026978919217469866
0.0025500000000000058 90.194732025803873 -99.628849910661714 9.4341178848903908 0.027050304516208712
0.0025600000000000058 90.43147254010097 -99.452362093089178 9.0208895530208402 0.02712130537022972
0.0025700000000000059 90.666927823002723 -99.274460837312972 8.6075330143429518 0.027191920770476941
0.0025800000000000059 90.9010945281684 -99.09514867170374 8.1940541435681524 0.027262149713351391
0.0025900000000000059 91.133969327570753 -98.914428144684223 7.7804588171463429 0.027331991200767902
0.002600000000000006 91.36554891154347 -98.732301824693167 7.3667529131826583 0.027401444239998796
0.002610000000000006 91.595829988828029 -98.548772300148698 6.9529423113537803 0.027470507844114422
0.002620000000000006 91.824809286620578 -98.363842179411648 6.5390328928242241 0.027539181031499993
0.002630000000000006 92.052483550618462 -98.177514090748303 6.1250305401630953 0.027607462826154006
0.0026400000000000061 92.278849545066436 -97.989790682293332 5.7109411372602317 0.027675352257645613
0.0026500000000000061 92.503904052802653 -97.800674622011826 5.2967705692425717 0.027742848361143047
0.0026600000000000061 92.727643875304395 -97.610168597661612 4.8825247223906914 0.027809950177370979
0.0026700000000000061 92.950065832733543 -97.418275316755015 4.4682094840550697 0.027876656752596318
0.0026800000000000062 93.171166763981745 -97.224997506520282 4.0538307425721705 0.027942967138884001
0.0026900000000000062 93.390943526715347 -97.030337913862979 3.6393943871813299 0.028008880393713298
0.0027000000000000062 93.609392997420102 -96.834299305326709 3.2249063079404436 0.028074395580375722
0.0027100000000000062 93.826512071445492 -96.636884467054102 2.8103723956424673 0.028139511767705017
0.0027200000000000063 94.042297663048842 -96.438096204746969 2.3957985417320806 0.028204228030318745
0.0027300000000000063 94.256746705439284 -96.237937343626498 1.9811906382212445 0.028268543448390915
0.0027400000000000063 94.469856150821229 -96.036410728393207 1.5665545776060714 0.028332457107950404
0.0027500000000000063 94.681622970437743 -95.833519223186386 1.1518962527828229 0.02839596810048306
0.0027600000000000064 94.892044154613586 -95.629265711543368 0.73722155696404279 0.028459075523528554
0.0027700000000000064 95.101116712797946 -95.42365309635872 0.32253638359509296 0.028521778480083526
0.0027800000000000064 95.308837673607002 -95.216684299842797 -0.092153373729759736 0.028584076079084753
0.0027900000000000065 95.515204084866085 -95.008362263480365 -0.50684182135122491 0.028645967435025455
0.0028000000000000065 95.720213013651716 -94.798689947988635 -0.92152306562852182 0.028707451668410044
0.0028100000000000065 95.923861546333228 -94.587670333275355 -1.336191213023211 0.02876852790531359
0.0028200000000000065 96.126146788614179 -94.375306418396335 -1.7508403701831465 0.02882919527782235
0.0028300000000000066 96.327065865573545 -94.161601221512839 -2.1654646440259189 0.028889452923621661
0.0028400000000000066 96.526615921706494 -93.946557779848817 -2.5800581418227964 0.028949299986308574
0.0028500000000000066 96.724794120965015 -93.73017914964754 -2.9946149712826049 0.029008735615391856
0.0028600000000000066 96.921597646798233 -93.512468406128278 -3.4091292406349627 0.029067758966135671
0.0028700000000000067 97.117023702192427 -93.293428643442638 -3.823595058714691 0.029126369199687474
0.0028800000000000067 97.311069509710762 -93.07306297463046 -4.2380065350451872 0.029184565483078018
0.0028900000000000067 97.503732311532801 -92.851374531575701 -4.6523577799218767 0.029242346989192924
0.0029000000000000067 97.695009369493647 -92.628366464961857 -5.0666429044965362 0.029299712896772689
0.0029100000000000068 97.88489796512296 -92.404041944227146 -5.4808560208604797 0.029356662390625843
0.0029200000000000068 98.073395399683449 -92.178404157519594 -5.8949912421284276 0.029413194661316311
0.0029300000000000068 98.2604989942093 -91.951456311651583 -6.3090426825222634 0.029469308905376579
