Time Vab Vac Vba Vbc Vca Vcb VR
0.031249999999998897 -49.311650785133224 184.03358627006088 49.311650785133224 -134.72193548492766 -184.03358627006088 134.72193548492766 184.0335824048035
0.0312599999999989 -48.617511737598264 183.84637840414584 48.617511737598264 -135.22886666654756 -183.84637840414584 135.22886666654756 183.8463745428204
0.031269999999998903 -47.922681727606374 183.65655767424875 47.922681727606374 -135.73387594664237 -183.65655767424875 135.73387594664237 183.65655381691008
0.031279999999998906 -47.227170630229693 183.46412677814217 47.227170630229693 -136.23695614791248 -183.46412677814217 136.23695614791248 183.46412292484519
0.031289999999998909 -46.530988330221106 183.26908845069542 46.530988330221106 -136.73810012047431 -183.26908845069542 136.73810012047431 183.2690846014948
0.031299999999998912 -45.834144721871738 183.07144546383472 45.834144721871738 -137.23730074196297 -183.07144546383472 137.23730074196297 183.07144161878517
0.031309999999998915 -45.136649708871445 182.87120062650425 45.136649708871445 -137.73455091763282 -182.87120062650425 137.73455091763282 182.8711967856604
0.031319999999998918 -44.438513204168906 182.66835678462652 44.438513204168906 -138.22984358045761 -182.66835678462652 138.22984358045761 182.66835294804304
0.031329999999998921 -43.739745129828833 182.46291682106158 43.739745129828833 -138.72317169123275 -182.46291682106158 138.72317169123275 182.46291298879294
0.031339999999998924 -43.040355416891984 182.25488365556586 43.040355416891984 -139.21452823867389 -182.25488365556586 139.21452823867389 182.25487982766657
0.031349999999998927 -42.340354005234957 182.0442602447514 42.340354005234957 -139.70390623951647 -182.0442602447514 139.70390623951647 182.0442564212758
0.03135999999999893 -41.639750843426896 181.83104958204291 41.639750843426896 -140.19129873861601 -181.83104958204291 140.19129873861601 181.83104576304538
0.031369999999998933 -40.938555888589228 181.61525469763569 40.938555888589228 -140.67669880904646 -181.61525469763569 140.67669880904646 181.61525088317052
0.031379999999998937 -40.236779106254971 181.39687865845303 40.236779106254971 -141.16009955219806 -181.39687865845303 141.16009955219806 181.39687484857441
0.03138999999999894 -39.534430470225331 181.17592456810172 39.534430470225331 -141.64149409787638 -181.17592456810172 141.64149409787638 181.17592076286377
0.031399999999998943 -38.831519962428672 180.95239556682827 38.831519962428672 -142.1208756043996 -180.95239556682827 142.1208756043996 180.95239176628513
0.031409999999998946 -38.128057572779909 180.72629483147492 38.128057572779909 -142.59823725869501 -180.72629483147492 142.59823725869501 180.72629103568053
0.031419999999998949 -37.424053299036395 180.49762557543329 37.424053299036395 -143.07357227639687 -180.49762557543329 143.07357227639687 180.49762178444169
0.031429999999998952 -36.719517146656806 180.2663910485997 36.719517146656806 -143.54687390194289 -180.2663910485997 143.54687390194289 180.26638726246472
0.031439999999998955 -36.014459128660086 180.03259453732886 36.014459128660086 -144.01813540866877 -180.03259453732886 144.01813540866877 180.0325907561043
0.031449999999998958 -35.308889265480914 179.79623936438651 35.308889265480914 -144.48735009890561 -179.79623936438651 144.48735009890561 179.79623558812611
0.031459999999998961 -34.602817584828564 179.55732888890282 34.602817584828564 -144.95451130407423 -179.55732888890282 144.95451130407423 179.55732511766024
0.031469999999998964 -33.896254121545127 179.31586650632451 33.896254121545127 -145.41961238477938 -179.31586650632451 145.41961238477938 179.31586274015342
0.031479999999998967 -33.189208917461094 179.07185564836658 33.189208917461094 -145.88264673090546 -179.07185564836658 145.88264673090546 179.07185188732041
0.03148999999999897 -32.481692021253508 178.8252997829633 32.481692021253508 -146.34360776170979 -178.8252997829633 146.34360776170979 178.82529602709553
0.031499999999998973 -31.773713488304253 178.57620241421949 31.773713488304253 -146.80248892591524 -178.57620241421949 146.80248892591524 178.57619866358351
0.031509999999998976 -31.065283380555023 178.32456708235992 31.065283380555023 -147.25928370180489 -178.32456708235992 147.25928370180489 178.32456333700907
0.031519999999998979 -30.356411766365483 178.07039736367972 30.356411766365483 -147.71398559731421 -178.07039736367972 147.71398559731421 178.07039362366712
0.031529999999998982 -29.647108720370987 177.81369687049323 29.647108720370987 -148.16658815012224 -177.81369687049323 148.16658815012224 177.81369313587214
0.031539999999998986 -28.937384323337533 177.55446925108274 28.937384323337533 -148.6170849277452 -177.55446925108274 148.6170849277452 177.5544655219062
0.031549999999998989 -28.227248662019797 177.29271818964637 28.227248662019797 -149.06546952762656 -177.29271818964637 149.06546952762656 177.29271446596738
0.031559999999998992 -27.51671182901709 177.02844740624607 27.51671182901709 -149.51173557722899 -177.02844740624607 149.51173557722899 177.02844368811759
